transaction_id,customer_id,merchant_id,transaction_time,amount,card_type,location,purchase_category,customer_age,is_fraudulent
433,532926,2031,1/15/2024 12:32,4019.664,Rupay,Surat,Digital,53,1
434,532624,2095,9/23/2023 17:10,4054.068,Visa,Bangalore,Digital,35,
435,692444,2098,2/22/2024 10:34,372.792,MasterCard,Kolkata,,,
437,407674,2045,1/25/2024 7:47,9990.468,Visa,Hyderabad,Digital,67,0
438,340989,2028,3/14/2024 15:50,3320.46,MasterCard,Pune,POS,31,1
439,532087,2061,9/14/2023 18:09,5204.88,Visa,Hyderabad,POS,42,1
440,915831,2092,11/13/2023 2:50,4533.48,MasterCard,Bangalore,Digital,61,0
441,589533,2061,11/30/2023 18:59,10350.736,Rupay,Ahmedabad,Digital,23,1
442,665091,2056,3/31/2024 19:01,3156,Visa,Kolkata,POS,59,0
443,870965,2015,3/7/2024 16:38,4757.599,Visa,Ahmedabad,,,0
444,587570,2055,3/18/2024 14:34,10480.404,Visa,Hyderabad,,32,
446,970931,2029,9/11/2023 23:23,2852.565,Visa,Hyderabad,POS,21,
447,210343,2024,1/23/2024 0:15,12054.45,Visa,Delhi,POS,35,1
449,863377,2004,10/16/2023 12:43,4855.54,Rupay,Chennai,Digital,66,0
450,161390,2064,1/16/2024 2:48,2067.195,MasterCard,Delhi,Digital,,0
451,766637,2093,2/12/2024 14:23,851.99,Visa,Bangalore,POS,,1
452,269360,2048,1/22/2024 20:56,7293,MasterCard,Mumbai,Digital,33,0
453,859858,2002,12/16/2023 19:05,4989.79,MasterCard,Ahmedabad,Digital,28,0
454,637934,2044,3/2/2024 8:21,4396.66,Rupay,Pune,POS,31,0
455,630274,2013,9/3/2023 4:49,12059.2065,MasterCard,Delhi,Digital,20,
456,525829,2029,2/17/2024 9:57,7666.85,Rupay,Kolkata,Digital,68,1
458,296639,2017,11/14/2023 9:21,7346.088,Visa,Delhi,Digital,59,1
459,782523,2061,1/7/2024 7:47,1396.77,,Surat,Digital,55,0
461,860573,2024,2/4/2024 11:28,6586.7,Rupay,Hyderabad,Digital,59,1
462,425962,2047,3/13/2024 11:51,10525.152,Rupay,Hyderabad,Digital,35,1
464,642359,2052,11/7/2023 19:03,679.459,MasterCard,Bangalore,Digital,65,1
465,689745,2078,10/13/2023 17:38,,Rupay,Kolkata,POS,42,1
466,789142,2072,9/17/2023 7:16,2653.97,Visa,Bangalore,,55,0
467,494914,2014,11/1/2023 2:22,4513.392,Visa,Ahmedabad,Digital,30,0
468,229566,2048,1/14/2024 0:26,14960.9295,MasterCard,Jaipur,POS,,0
471,548222,2011,11/18/2023 0:56,12549.9165,MasterCard,Hyderabad,Digital,45,0
474,835621,2060,10/29/2023 21:00,840.468,Rupay,Kolkata,POS,25,0
475,483215,2042,1/8/2024 5:58,7351.995,MasterCard,Kolkata,Digital,61,1
477,401516,2038,9/19/2023 16:00,740.74,MasterCard,Delhi,Digital,61,0
478,911045,2055,10/1/2023 10:00,10882.86,Visa,Kolkata,Digital,22,0
479,287850,2062,11/27/2023 12:31,1579.039,Visa,Bangalore,POS,22,0
481,434301,2087,2/18/2024 3:53,7452.72,Rupay,Delhi,Digital,62,0
482,645815,2010,10/8/2023 6:56,3506.07,Rupay,Jaipur,Digital,26,0
483,653287,2061,1/18/2024 9:56,9903.674,Rupay,Pune,Digital,59,1
484,662077,2076,1/23/2024 3:21,400.71,MasterCard,Surat,Digital,49,0
485,598132,2097,11/11/2023 11:18,,Rupay,Chennai,Digital,,0
487,879598,2070,3/17/2024 18:10,5623.67,MasterCard,Mumbai,Digital,47,1
488,267128,2051,12/27/2023 2:07,16868.484,MasterCard,Delhi,Digital,67,1
489,190650,2003,11/23/2023 0:18,940.4505,Visa,Hyderabad,POS,29,0
490,242323,2058,10/18/2023 7:39,4638.689,MasterCard,Bangalore,POS,46,
492,726087,2019,9/16/2023 1:43,12080.7555,Rupay,Surat,Digital,43,0
493,373149,2092,2/14/2024 15:01,10795.301,Visa,Kolkata,Digital,47,0
494,684511,2062,3/13/2024 6:39,,Visa,,Digital,26,0
495,187994,2053,3/15/2024 11:23,7214.944,MasterCard,Pune,Digital,43,0
496,361711,2073,10/10/2023 23:03,3031.605,Rupay,Hyderabad,Digital,19,1
497,616807,2097,11/9/2023 16:21,5675.04,Rupay,Mumbai,,20,0
498,472721,2056,2/4/2024 11:39,5599.356,Rupay,Jaipur,Digital,63,1
499,112103,2089,12/30/2023 12:38,10693.595,Rupay,Mumbai,POS,21,1
500,913519,2040,1/27/2024 10:05,7325.82,MasterCard,Mumbai,POS,42,1
501,255660,2002,3/1/2024 22:53,3527.59,Rupay,Mumbai,Digital,68,0
502,345999,2005,10/23/2023 19:59,1303.775,Visa,Hyderabad,Digital,30,0
503,576973,2004,10/11/2023 23:32,2565.6015,Visa,Mumbai,Digital,,
504,560364,2004,10/22/2023 9:02,2750.28,MasterCard,Delhi,POS,61,
506,157921,2046,10/13/2023 12:31,9364.993,Rupay,Kolkata,Digital,40,0
507,323353,2086,3/18/2024 22:54,6761.004,Rupay,Delhi,POS,26,0
508,224601,2048,11/2/2023 16:05,5257.74,Rupay,,POS,19,1
509,525337,2008,1/16/2024 19:28,1430.34,MasterCard,Kolkata,POS,58,1
510,249141,2098,4/1/2024 19:12,8608.39,Rupay,Pune,POS,61,1
511,295481,2019,11/19/2023 1:52,,MasterCard,Chennai,Digital,48,1
512,996246,2060,12/12/2023 1:31,1084.95,Rupay,Hyderabad,Digital,61,0
513,706853,2034,10/12/2023 19:06,,Rupay,Chennai,POS,64,0
514,275883,2049,12/22/2023 22:27,5458.21,Visa,Hyderabad,POS,19,0
515,334207,2081,9/3/2023 1:56,1294.755,MasterCard,Kolkata,Digital,49,0
517,497011,2016,11/2/2023 4:33,8770.914,MasterCard,Bangalore,Digital,30,0
518,644397,2087,12/22/2023 1:19,2549.19,Rupay,Bangalore,POS,63,0
519,821465,2002,2/17/2024 8:35,11351.64,Rupay,Delhi,POS,22,1
521,420861,2098,9/16/2023 19:05,,Visa,Mumbai,Digital,61,
522,987246,2012,1/5/2024 18:57,4649.84,MasterCard,Bangalore,Digital,,0
523,585275,2088,3/13/2024 7:18,4147.07,MasterCard,Kolkata,POS,,0
524,420631,2072,2/4/2024 3:15,,Rupay,Pune,POS,42,0
525,895597,2067,3/1/2024 11:51,5477.05,Visa,Delhi,POS,51,0
527,272584,2097,11/17/2023 17:59,5149.4,Visa,Mumbai,Digital,47,0
528,413260,2010,12/28/2023 20:18,,Visa,,Digital,24,1
529,692974,2055,10/1/2023 23:45,6929.16,,Chennai,Digital,23,1
531,169290,2091,10/26/2023 15:13,8660.817,Rupay,Surat,,30,
532,139326,2028,2/11/2024 5:36,3696.426,Rupay,Delhi,POS,20,0
533,721021,2008,11/5/2023 13:50,2885.608,,Mumbai,POS,43,
534,376870,2066,3/20/2024 17:45,1857.713,Rupay,Kolkata,Digital,,0
535,607294,2024,12/10/2023 13:04,3335.64,Visa,Chennai,POS,23,0
536,493765,2097,3/8/2024 3:16,11369.52,Rupay,Surat,POS,60,0
537,957824,2075,11/20/2023 2:55,9392.202,MasterCard,Surat,POS,66,0
538,728443,2041,9/24/2023 12:52,2088.57,Rupay,,Digital,59,0
539,218010,2008,2/29/2024 18:01,9662.851,MasterCard,Surat,Digital,29,0
540,108263,2078,12/16/2023 19:24,,MasterCard,Chennai,Digital,66,1
541,740925,2039,9/11/2023 14:04,8712.26,Rupay,Pune,POS,53,0
542,957863,2024,12/13/2023 2:35,3639.03,Rupay,,Digital,19,0
544,177626,2010,2/16/2024 11:24,9850.65,MasterCard,Surat,Digital,56,0
545,210020,2058,10/7/2023 20:15,8504.672,Rupay,Pune,Digital,51,0
546,507697,2097,1/30/2024 22:52,384.384,Visa,Kolkata,Digital,43,0
547,421487,2087,9/15/2023 15:24,768.669,Rupay,Hyderabad,Digital,35,1
548,350280,2078,1/24/2024 5:30,,Rupay,Pune,Digital,38,1
549,114299,2037,1/20/2024 1:11,13645.11,Rupay,Hyderabad,Digital,53,0
550,242497,2071,11/13/2023 5:52,8115.12,MasterCard,Hyderabad,POS,57,1
552,761266,2047,11/3/2023 22:45,1319.352,Visa,Surat,POS,,
554,980115,2017,12/28/2023 5:11,14813.874,Rupay,Surat,Digital,39,1
557,978607,2059,2/25/2024 7:58,11575.848,MasterCard,Jaipur,Digital,,0
558,551727,2047,12/31/2023 8:22,2077.48,MasterCard,Chennai,Digital,47,0
559,641636,2076,10/1/2023 7:32,6308.556,MasterCard,Surat,POS,25,1
560,686604,2027,3/28/2024 10:50,,MasterCard,Kolkata,Digital,51,1
561,313655,2068,12/29/2023 5:14,14290.02,Visa,Ahmedabad,POS,64,1
562,943017,2076,11/30/2023 6:33,5797.05,,Hyderabad,Digital,26,0
563,679213,2080,9/14/2023 16:14,6364.1,Rupay,,Digital,68,
566,686912,2095,10/31/2023 14:34,9155.15,Visa,Hyderabad,Digital,42,1
568,606762,2092,11/4/2023 14:30,1945.98,,Ahmedabad,Digital,22,0
570,232985,2066,11/22/2023 16:24,7942.95,MasterCard,Kolkata,Digital,32,0
571,419285,2055,11/10/2023 23:57,4802.67,Visa,Ahmedabad,Digital,25,0
572,719622,2039,12/23/2023 7:06,8578.93,MasterCard,Chennai,POS,36,0
573,944839,2097,12/16/2023 19:55,9972.743,Visa,Hyderabad,Digital,40,0
574,513435,2039,1/7/2024 6:07,2805.2,MasterCard,,Digital,44,0
575,612514,2090,11/27/2023 2:47,14754.06,Visa,Surat,POS,57,
576,262209,2076,11/22/2023 5:59,2175.12,MasterCard,Ahmedabad,,49,1
577,849104,2032,3/19/2024 5:10,3399.099,Visa,,Digital,43,0
578,196099,2005,11/6/2023 12:00,,Visa,Bangalore,POS,44,1
579,476443,2087,11/7/2023 23:14,13417.8,MasterCard,Mumbai,,36,0
580,155747,2018,11/4/2023 17:58,6560.21,MasterCard,Pune,Digital,67,0
581,236782,2079,11/26/2023 10:38,1563.44,Rupay,Pune,,59,0
583,690299,2091,11/11/2023 18:38,7406.664,Visa,Hyderabad,Digital,56,0
584,380096,2096,11/30/2023 14:37,880.47,Visa,Kolkata,Digital,58,0
585,358691,2058,11/28/2023 18:22,8830.04,MasterCard,Delhi,Digital,50,0
586,252696,2058,3/24/2024 12:56,8045.86,Rupay,Bangalore,Digital,36,0
587,894734,2047,3/4/2024 4:31,7615.215,MasterCard,Chennai,Digital,,1
590,330559,2044,10/9/2023 7:55,10826.09,Rupay,Hyderabad,Digital,64,0
591,182584,2088,12/8/2023 7:40,7365.38,MasterCard,Mumbai,Digital,33,0
594,158959,2099,11/28/2023 23:18,15885.324,Visa,Chennai,Digital,43,0
595,665028,2062,1/1/2024 3:14,7746.336,MasterCard,Pune,POS,49,0
596,796756,2026,12/16/2023 19:34,1997.064,MasterCard,Delhi,Digital,,1
597,838120,2037,3/23/2024 19:22,192.984,Rupay,Bangalore,Digital,25,0
598,324886,2059,1/23/2024 1:18,8429.355,Visa,Pune,Digital,22,0
599,743175,2006,1/5/2024 18:43,6357.156,Visa,Pune,,59,1
600,898876,2004,9/16/2023 14:13,7207.57,Rupay,Chennai,Digital,45,0
603,270090,2030,9/21/2023 5:35,13191.102,Rupay,Delhi,,43,1
604,528632,2022,12/30/2023 18:02,1914.75,Visa,Kolkata,Digital,22,0
605,250585,2041,12/4/2023 0:31,12883.29,MasterCard,Jaipur,Digital,39,0
606,621527,2009,10/29/2023 21:34,8199.68,MasterCard,Surat,Digital,32,0
607,358223,2031,11/15/2023 11:30,,MasterCard,Chennai,Digital,30,0
611,998060,2030,2/10/2024 6:04,9047.819,Rupay,Kolkata,Digital,40,1
612,938489,2081,11/17/2023 14:13,4619.69,Visa,Jaipur,POS,50,0
613,287626,2099,9/3/2023 18:12,4332.108,MasterCard,Mumbai,Digital,60,0
614,839721,2001,10/19/2023 11:38,4967.41,Rupay,Kolkata,Digital,35,0
615,516545,2077,10/18/2023 4:42,12436.62,Visa,Chennai,POS,67,0
616,741542,2076,2/23/2024 17:53,3385.32,Visa,Surat,POS,47,0
618,890457,2011,12/6/2023 12:52,8561.448,Visa,Hyderabad,Digital,33,1
619,571096,2038,1/21/2024 21:31,8268.48,Rupay,Bangalore,POS,30,0
620,518988,2065,2/1/2024 0:38,1577.01,Rupay,Bangalore,POS,56,0
621,679114,2095,9/27/2023 17:52,2924.1,Visa,Hyderabad,Digital,50,
622,303611,2012,10/24/2023 7:28,1462.62,Rupay,Pune,Digital,43,
623,757463,2045,3/4/2024 1:05,5268.03,Visa,Pune,Digital,65,0
624,119046,2026,9/17/2023 6:44,4530.99,Rupay,Delhi,Digital,18,0
626,820628,2094,10/18/2023 4:25,9793.38,Rupay,Mumbai,Digital,55,1
628,779440,2059,12/8/2023 3:35,5334.195,MasterCard,Delhi,POS,,
629,194843,2063,2/10/2024 0:29,12633.6,Visa,Surat,,23,0
630,585823,2087,3/17/2024 12:19,4739.31,,Hyderabad,Digital,63,1
631,598064,2034,1/25/2024 10:44,10771.299,Rupay,Ahmedabad,POS,67,1
632,527985,2069,12/8/2023 5:31,11447.478,Rupay,,POS,,0
633,592988,2082,1/17/2024 2:38,,MasterCard,Ahmedabad,Digital,59,1
634,475349,2029,9/26/2023 1:54,11183.6505,Visa,Ahmedabad,Digital,41,0
635,383679,2070,3/4/2024 5:42,4927.17,MasterCard,Ahmedabad,Digital,35,0
636,968061,2073,10/5/2023 4:06,10318.44,Rupay,Bangalore,Digital,44,0
638,712370,2097,10/27/2023 16:25,1790.07,MasterCard,Bangalore,Digital,25,1
639,862513,2062,1/18/2024 7:20,8564.59,MasterCard,Delhi,Digital,45,0
640,624893,2027,2/15/2024 12:06,2772.528,MasterCard,Bangalore,Digital,27,1
641,284510,2059,10/18/2023 21:43,8378.56,Rupay,Bangalore,Digital,34,1
642,625314,2078,11/4/2023 0:34,4243.2,Rupay,Surat,Digital,46,0
643,652274,2093,10/14/2023 17:03,7736.016,Rupay,Hyderabad,Digital,23,1
644,439695,2036,3/14/2024 14:10,7652.48,Visa,Bangalore,Digital,31,1
645,193642,2092,11/3/2023 23:43,9271.638,,,Digital,39,
647,696966,2067,12/27/2023 18:27,,Visa,Hyderabad,Digital,43,1
648,863522,2019,11/24/2023 3:48,,Visa,Pune,Digital,56,1
649,734330,2095,2/19/2024 20:14,3689.124,,Surat,POS,29,0
650,430071,2099,2/5/2024 10:16,7203.867,Visa,,Digital,52,1
651,865155,2067,10/30/2023 17:45,9386.13,Visa,Surat,Digital,31,0
652,858579,2090,10/24/2023 9:08,10462.176,Visa,Ahmedabad,Digital,39,0
654,943925,2016,1/19/2024 16:22,8684.555,MasterCard,Kolkata,POS,40,1
655,816392,2011,11/3/2023 13:03,6666.6,MasterCard,Mumbai,Digital,65,0
659,255757,2064,3/16/2024 17:47,6751.656,Rupay,Delhi,Digital,42,0
661,671511,2089,11/13/2023 13:08,5397.84,Visa,Chennai,Digital,38,0
662,479072,2081,2/13/2024 0:59,6945.84,Rupay,Ahmedabad,POS,58,1
663,944571,2049,1/13/2024 22:51,9517.651,MasterCard,Hyderabad,Digital,27,0
664,703606,2013,1/11/2024 16:03,5489.15,Rupay,Mumbai,Digital,26,0
665,771327,2063,1/29/2024 15:08,4218.489,Rupay,Delhi,Digital,32,0
666,722636,2046,1/10/2024 8:53,10746.076,Visa,Kolkata,Digital,69,0
667,836721,2028,3/25/2024 5:15,1727.505,Visa,Jaipur,Digital,19,0
668,778215,2075,1/25/2024 23:04,7657.848,Visa,Bangalore,Digital,42,0
669,800503,2035,12/28/2023 6:19,514.965,MasterCard,Ahmedabad,Digital,30,1
670,316100,2098,3/6/2024 3:20,11118.075,Rupay,Surat,Digital,51,0
672,314754,2075,12/7/2023 22:10,2836.37,MasterCard,Chennai,POS,51,0
673,139879,2006,3/10/2024 3:05,12885.75,Rupay,Ahmedabad,Digital,52,1
675,317362,2010,10/11/2023 7:42,10934.592,Visa,Pune,Digital,20,0
676,408361,2032,1/19/2024 5:11,12460.668,MasterCard,Mumbai,,59,0
677,621787,2005,1/4/2024 4:53,14505.876,Visa,Delhi,Digital,23,1
678,559659,2078,9/3/2023 8:47,275.004,MasterCard,Mumbai,Digital,65,1
679,794004,2031,12/24/2023 1:18,14444.94,Visa,Hyderabad,POS,66,1
680,254743,2050,1/27/2024 18:46,7280.38,,Hyderabad,POS,36,
682,145316,2057,11/15/2023 10:33,9132.728,MasterCard,Ahmedabad,Digital,,1
684,803676,2025,9/24/2023 21:32,10480.68,MasterCard,Bangalore,Digital,26,1
685,246097,2097,1/19/2024 14:50,1287.187,,Chennai,POS,69,1
686,404915,2045,2/15/2024 0:47,10577.52,,Bangalore,Digital,29,0
687,291122,2097,9/13/2023 21:24,5429.95,Rupay,Delhi,Digital,22,0
689,216349,2003,3/10/2024 7:45,2456.84,MasterCard,Mumbai,POS,28,
690,977354,2080,9/3/2023 19:55,173.42,Visa,Pune,Digital,47,0
691,121744,2098,12/24/2023 0:41,,Rupay,Kolkata,Digital,21,1
692,922640,2012,2/28/2024 11:11,3047.59,MasterCard,Jaipur,Digital,22,0
694,686439,2014,2/8/2024 10:18,3609.024,MasterCard,Bangalore,Digital,44,0
696,317980,2028,12/7/2023 2:56,13400.586,Visa,Pune,Digital,46,1
698,629968,2031,1/25/2024 18:01,9033.81,Rupay,Hyderabad,Digital,29,
701,805007,2077,3/14/2024 17:41,5952.55,Visa,Pune,Digital,19,1
702,106082,2083,11/15/2023 14:44,10714.092,Rupay,Delhi,Digital,,0
703,129883,2021,2/12/2024 17:46,2083.444,MasterCard,Delhi,Digital,62,1
705,464821,2026,11/22/2023 10:27,2676.443,Rupay,Mumbai,Digital,65,
706,669685,2066,3/17/2024 5:09,13127.4825,MasterCard,Surat,POS,41,1
707,478225,2080,12/29/2023 0:27,710.946,Rupay,Ahmedabad,Digital,52,0
708,512483,2055,12/11/2023 13:16,7018.716,MasterCard,Jaipur,,39,
710,666282,2092,11/11/2023 5:59,15415.524,Rupay,Pune,Digital,28,0
711,327407,2020,2/22/2024 5:54,7857.57,Visa,Delhi,POS,63,0
712,368948,2046,11/26/2023 12:35,683.23,Rupay,,Digital,46,
714,121210,2058,3/28/2024 9:47,7211.808,Visa,Chennai,Digital,65,0
715,655409,2083,11/7/2023 1:59,2148.444,Rupay,Kolkata,Digital,32,0
716,481377,2005,9/7/2023 6:53,1180.656,Rupay,,POS,48,0
717,715380,2018,9/24/2023 15:18,9100.79,Visa,Hyderabad,POS,,0
718,251458,2056,12/29/2023 19:42,8050.248,,Kolkata,POS,58,0
720,670174,2002,2/17/2024 4:07,15832.512,Rupay,Mumbai,POS,33,1
722,111269,2057,1/13/2024 21:36,5198.59,Rupay,Hyderabad,Digital,66,0
723,625937,2037,2/2/2024 10:58,5199.3,Visa,Bangalore,Digital,49,0
725,894127,2033,10/9/2023 4:42,7217.4795,MasterCard,Pune,Digital,19,1
726,259073,2060,9/17/2023 17:04,8525.11,Rupay,Jaipur,,41,1
727,252495,2034,10/4/2023 8:27,6039.14,Visa,Jaipur,Digital,,0
728,577563,2063,11/19/2023 19:14,8930.61,Visa,Jaipur,POS,19,0
729,165521,2024,12/22/2023 12:03,4907.793,,Bangalore,Digital,55,0
730,875956,2023,9/19/2023 5:35,10962.972,Visa,Ahmedabad,,48,1
732,326902,2017,12/4/2023 20:58,6531.129,Rupay,Ahmedabad,POS,57,0
733,845891,2014,9/30/2023 6:49,7745.331,Visa,Pune,Digital,43,
734,248727,2079,10/23/2023 8:46,2894.952,Rupay,Jaipur,Digital,46,1
736,620146,2071,2/6/2024 13:22,1087.04,Rupay,Mumbai,POS,31,
739,555229,2088,3/29/2024 16:51,7193.593,,Mumbai,Digital,18,0
741,250694,2092,1/24/2024 7:14,6026.48,,Jaipur,Digital,43,1
742,795469,2052,3/29/2024 0:32,11173.14,Rupay,Jaipur,Digital,35,1
743,973375,2007,1/20/2024 6:51,,Rupay,Kolkata,POS,26,
744,417319,2078,1/9/2024 6:13,6995.274,MasterCard,Mumbai,Digital,55,0
745,266844,2026,1/11/2024 17:38,755.78,Rupay,Jaipur,Digital,40,0
746,298878,2045,9/10/2023 6:42,2581.2,Rupay,Hyderabad,POS,38,0
747,481813,2049,12/1/2023 16:20,3650.44,Rupay,Pune,Digital,18,0
748,767216,2070,11/4/2023 11:37,4751.31,Rupay,Mumbai,Digital,38,0
749,365062,2002,2/19/2024 2:30,,Visa,Pune,POS,44,0
750,570606,2092,11/15/2023 3:05,2164.86,Rupay,Surat,Digital,59,0
751,839727,2063,1/2/2024 9:58,3365.16,MasterCard,,Digital,23,0
752,921915,2043,3/16/2024 23:05,16032.6375,Visa,,POS,61,0
753,448907,2052,3/20/2024 20:43,3346.9,MasterCard,,Digital,53,0
754,341341,2023,1/29/2024 17:02,4846.31,MasterCard,Hyderabad,Digital,45,0
755,179453,2059,11/5/2023 1:54,3001.755,MasterCard,Chennai,Digital,62,
756,256948,2002,11/1/2023 20:17,6127.26,Visa,Kolkata,POS,34,1
757,270456,2019,2/8/2024 14:29,2842.8,Visa,Chennai,Digital,57,0
758,749130,2045,9/1/2023 3:52,3164.37,Visa,Chennai,Digital,,0
759,280120,2014,1/26/2024 21:40,5708.89,Rupay,Delhi,POS,20,0
760,410015,2024,3/5/2024 2:03,157.17,MasterCard,Ahmedabad,POS,29,
762,612462,2077,10/6/2023 7:44,2229.73,MasterCard,Kolkata,Digital,29,
763,643609,2070,2/3/2024 11:56,456.918,Visa,Hyderabad,Digital,19,1
765,686350,2083,10/12/2023 11:03,3763.826,Visa,Chennai,Digital,39,1
766,301950,2099,3/15/2024 8:18,8035.73,MasterCard,Chennai,Digital,,0
767,537526,2008,12/6/2023 16:21,6316.068,Rupay,Kolkata,POS,47,0
768,635386,2037,1/29/2024 1:05,9271.872,Visa,Surat,POS,22,1
769,202115,2047,1/27/2024 23:47,5346.378,Visa,Bangalore,Digital,,1
770,425146,2059,2/26/2024 22:10,,Visa,Chennai,POS,38,1
771,289476,2062,3/25/2024 0:28,6600.495,Rupay,Jaipur,Digital,28,1
772,757644,2085,12/22/2023 15:06,,MasterCard,Delhi,POS,22,0
773,821848,2001,10/1/2023 1:27,10213.1865,,Pune,Digital,52,0
774,235593,2087,1/7/2024 2:46,2128.842,MasterCard,,,44,0
776,743593,2010,10/29/2023 22:40,5608.625,Visa,,Digital,19,
777,307821,2063,9/18/2023 17:42,9623.361,,Delhi,Digital,41,0
778,707814,2076,10/24/2023 19:14,5952.948,Visa,Pune,POS,48,0
779,930113,2080,11/14/2023 17:20,8444.964,Rupay,Mumbai,POS,50,0
781,919782,2020,9/26/2023 3:24,2241.228,Rupay,Mumbai,Digital,47,0
782,334606,2017,9/25/2023 15:56,2783.58,Visa,Ahmedabad,Digital,63,
784,359296,2063,1/29/2024 11:13,5096.628,MasterCard,Surat,Digital,,1
785,118680,2081,3/23/2024 14:30,4139.66,Visa,Surat,Digital,45,0
786,221177,2094,12/17/2023 7:43,9988.803,Visa,Delhi,POS,48,0
787,712282,2037,1/1/2024 7:38,7154.62,Rupay,Surat,Digital,,1
789,521192,2010,1/31/2024 8:24,3753.912,MasterCard,Mumbai,Digital,,0
790,172300,2044,10/12/2023 6:25,8246.71,MasterCard,Kolkata,POS,57,0
791,659216,2088,3/6/2024 7:34,9552.85,Visa,Chennai,Digital,58,0
792,776318,2032,1/13/2024 21:12,9865.104,MasterCard,Ahmedabad,Digital,44,0
793,661325,2040,12/5/2023 23:06,,Rupay,,Digital,52,1
795,499306,2010,12/12/2023 6:25,614.68,Visa,Chennai,Digital,56,0
796,581358,2085,9/11/2023 19:53,,Visa,Jaipur,POS,54,0
797,663834,2050,10/21/2023 7:20,706.497,Rupay,Kolkata,POS,,1
798,618933,2087,2/1/2024 5:07,9086.64,MasterCard,Jaipur,Digital,22,
799,626067,2040,1/7/2024 7:26,7569.727,,Jaipur,,69,1
801,830427,2075,2/22/2024 10:23,4256.12,MasterCard,,POS,38,1
802,811090,2045,9/3/2023 12:59,4589.55,Visa,Hyderabad,Digital,46,1
803,450896,2031,10/31/2023 5:29,6141.432,MasterCard,Ahmedabad,Digital,37,1
805,762101,2079,3/15/2024 15:55,4218.53,MasterCard,Jaipur,Digital,37,0
806,106398,2053,2/1/2024 10:19,9029.064,MasterCard,,POS,67,1
807,177882,2085,9/22/2023 7:04,907.836,MasterCard,,POS,42,0
808,294753,2091,9/7/2023 14:51,932.569,Rupay,Bangalore,POS,19,0
809,663039,2019,9/21/2023 12:20,3579.97,MasterCard,Pune,Digital,49,0
810,348089,2032,1/17/2024 12:40,10362.187,Rupay,Delhi,Digital,43,0
812,113231,2039,2/4/2024 11:11,6802.77,Visa,Hyderabad,,58,0
813,435873,2031,10/11/2023 15:57,4016.21,Rupay,Kolkata,Digital,20,0
814,292494,2096,3/26/2024 16:38,7148.304,Visa,Chennai,POS,,0
815,189974,2001,1/21/2024 18:42,180.972,MasterCard,Jaipur,POS,,
816,531198,2096,2/15/2024 7:07,7017.076,MasterCard,Pune,Digital,68,0
818,188928,2076,3/6/2024 13:52,6145.11,MasterCard,Jaipur,Digital,30,0
819,579992,2029,1/2/2024 17:49,10491.96,,Hyderabad,Digital,36,0
820,653437,2032,3/29/2024 13:57,7978.883,MasterCard,Mumbai,Digital,29,1
821,299198,2076,1/21/2024 18:01,1249.56,MasterCard,Delhi,POS,,0
822,910438,2025,1/13/2024 15:46,,Rupay,Surat,Digital,42,0
823,340926,2021,12/8/2023 15:21,711.12,,Jaipur,Digital,68,0
824,520293,2065,10/16/2023 8:37,5362.98,MasterCard,Surat,Digital,52,0
825,354611,2037,9/20/2023 21:19,1757.112,Visa,Delhi,Digital,29,0
827,342779,2045,1/30/2024 13:49,4249.24,Visa,Mumbai,Digital,22,0
828,402694,2014,2/1/2024 19:36,2985.66,,Kolkata,Digital,51,
829,951486,2097,9/25/2023 23:35,7328.55,Visa,Hyderabad,POS,39,0
830,111928,2043,2/13/2024 6:02,6951.768,Visa,Surat,Digital,56,
831,313503,2048,10/17/2023 17:47,533.72,Rupay,Pune,Digital,30,1
833,860146,2060,11/6/2023 20:25,5608.49,,Bangalore,Digital,20,0
834,345926,2066,2/13/2024 14:39,4157.424,,Ahmedabad,Digital,37,1
835,742726,2005,2/1/2024 15:10,8035.808,Visa,Chennai,Digital,48,0
836,140241,2008,10/6/2023 11:39,,Visa,Chennai,,22,1
837,965133,2005,1/6/2024 0:25,12695.64,MasterCard,Jaipur,POS,41,1
838,312348,2072,9/25/2023 17:31,7634.33,Visa,Surat,Digital,57,
839,649917,2094,9/3/2023 13:41,5193.372,Visa,Chennai,Digital,50,1
841,494920,2040,3/2/2024 4:52,4185.06,,Hyderabad,,41,0
844,146818,2071,3/22/2024 0:27,6737.805,Visa,Bangalore,POS,33,
846,318387,2091,12/20/2023 13:31,9056.41,Rupay,Bangalore,Digital,69,0
847,938201,2061,11/26/2023 4:45,,MasterCard,Surat,Digital,29,1
849,838467,2061,1/31/2024 1:29,6507.45,MasterCard,Mumbai,Digital,62,1
851,571515,2074,3/16/2024 4:31,8764.32,Rupay,Jaipur,Digital,56,1
853,890035,2079,10/27/2023 19:38,6633.759,Rupay,Hyderabad,Digital,63,0
854,410272,2003,2/20/2024 12:07,,Visa,Chennai,POS,49,0
856,293456,2057,9/8/2023 0:49,6231.72,,Mumbai,Digital,18,
857,902844,2021,3/20/2024 9:48,1710.26,Visa,Chennai,Digital,64,1
859,281076,2002,11/17/2023 20:39,1468.81,MasterCard,Bangalore,Digital,26,0
860,678432,2040,3/21/2024 3:45,13359.705,Visa,Bangalore,Digital,57,0
861,808694,2059,2/21/2024 14:49,4189.776,MasterCard,Delhi,POS,67,0
862,586471,2013,3/19/2024 8:28,1745.557,Rupay,Hyderabad,Digital,,0
